N_PARCELLE;Date_debut;Date_fin;Type_intervention;Detail_intervention;Crop;N;P;K;MG;S;Herbi;Fongi;Mollus;Insect
P32;2015-07-09;2015-07-09;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P32;2014-06-25;2014-06-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P32;2014-07-07;2014-07-07;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P32;2014-07-07;2014-07-07;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P32;2014-09-23;2014-09-23;Traitement;Herbicide;-;0;0;0;0;0;1;0;0;0
P32;2014-08-25;2014-08-25;Traitement;Herbicide;-;0;0;0;0;0;1.40606060606061;0;0;0
P32;2014-10-04;2014-10-04;Traitement;Fongicide;-;0;0;0;0;0;0;2;0;0
P32;2015-03-18;2015-03-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P32;2015-04-21;2015-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P32;2015-02-25;2015-02-25;Fertilisation;N;_;67;0;0;0;0;0;0;0;0
P32;2015-02-25;2015-02-25;Fertilisation;N;_;28;90;90;0;0;0;0;0;0
P32;2015-02-25;2015-02-25;Fertilisation;N;_;0;0;0;5;48;0;0;0;0
P32;2015-09-30;2016-07-19;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P32;2016-07-19;2016-07-19;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P32;2015-07-25;2015-07-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P32;2015-08-25;2015-08-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P32;2016-02-22;2016-02-22;Traitement;Herbicide;-;0;0;0;0;0;1.3;0;0;0
P32;2016-04-18;2016-04-18;Traitement;Herbicide;-;0;0;0;0;0;1.33333333333333;0;0;0
P32;2015-10-23;2015-10-23;Traitement;Herbicide;-;0;0;0;0;0;1.33333333333333;0;0;0
P32;2016-05-09;2016-05-09;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P32;2016-04-20;2016-04-20;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;0
P32;2016-02-18;2016-02-18;Fertilisation;N;_;27;0;0;5;46;0;0;0;0
P32;2016-02-18;2016-02-18;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P32;2016-02-18;2016-02-18;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P32;2016-02-18;2016-02-18;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P32;2016-10-08;2017-06-22;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P32;2017-06-22;2017-06-22;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P32;2016-08-11;2016-08-11;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P32;2016-08-14;2016-08-14;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P32;2016-09-24;2016-09-24;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P32;2016-10-28;2016-10-28;Traitement;Herbicide;-;0;0;0;0;0;2.625;0;0;0
P32;2017-04-06;2017-04-06;Traitement;Fongicide;-;0;0;0;0;0;0;1.7;0;0
P32;2017-02-20;2017-02-20;Fertilisation;N;_;27;0;0;5;46;0;0;0;0
P32;2017-02-20;2017-02-20;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P32;2017-08-22;2018-06-28;Culture;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P32;2018-06-28;2018-06-28;Recolte;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P32;2017-08-25;2017-08-25;Traitement;Herbicide;-;0;0;0;0;0;1.24606060606061;0;0;0
P32;2017-10-16;2017-10-16;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.4
P32;2017-11-15;2017-11-15;Traitement;Herbicide;-;0;0;0;0;0;0.96;0;0;0
P32;2018-04-06;2018-04-06;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P32;2018-04-26;2018-04-26;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P32;2018-03-23;2018-03-23;Fertilisation;N;_;77;0;0;22;192;0;0;0;0
P32;2018-03-23;2018-03-23;Fertilisation;N;_;112;0;0;0;0;0;0;0;0
P32;2018-03-23;2018-03-23;Fertilisation;P;_;0;97;0;0;0;0;0;0;0
P32;2018-10-04;2019-07-11;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P32;2019-07-11;2019-07-11;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P32;2018-08-15;2018-08-15;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P32;2018-08-29;2018-08-29;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P32;2018-09-16;2018-09-16;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P32;2019-03-04;2019-03-04;Traitement;Herbicide;-;0;0;0;0;0;1.10606060606061;0;0;0
P32;2019-05-06;2019-05-06;Traitement;Fongicide;-;0;0;0;0;0;0;1.15;0;0
P32;2018-11-05;2018-11-05;Traitement;Herbicide;-;0;0;0;0;0;1.532;0;0;0
P32;2019-04-12;2019-04-12;Traitement;Fongicide;-;0;0;0;0;0;0;0.65;0;0
P32;2019-05-20;2019-05-20;Traitement;Fongicide;-;0;0;0;0;0;0;0.333333333333333;0;0
P32;2018-10-21;2018-10-21;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.19047619047619
P32;2019-03-13;2019-03-13;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P32;2019-03-13;2019-03-13;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P32;2019-03-13;2019-03-13;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P32;2019-03-13;2019-03-13;Fertilisation;N;_;34;0;0;0;0;0;0;0;0
P32;2019-03-13;2019-03-13;Fertilisation;P;_;0;54;0;0;0;0;0;0;0
P32;2019-03-13;2019-03-13;Fertilisation;MG;_;0;0;0;1;58;0;0;0;0
P33;2009-10-10;2010-07-20;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2010-07-20;2010-07-20;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2009-07-15;2009-07-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2009-08-15;2009-08-15;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2009-08-16;2009-08-17;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2009-09-10;2009-09-10;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2010-05-31;2010-05-31;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P33;2010-03-24;2010-03-24;Traitement;Herbicide;-;0;0;0;0;0;1.41818181818182;0;0;0
P33;2010-05-23;2010-05-23;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2009-11-01;2009-11-01;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2010-04-27;2010-04-27;Traitement;Fongicide;-;0;0;0;0;0;0;0.7;0;0
P33;2010-04-29;2010-04-29;Fertilisation;N;_;51;0;0;0;0;0;0;0;0
P33;2010-04-29;2010-04-29;Fertilisation;N;_;78;62;0;0;0;0;0;0;0
P33;2010-04-29;2010-04-29;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P33;2010-04-29;2010-04-29;Fertilisation;K;_;0;0;62;0;0;0;0;0;0
P33;2010-10-07;2011-06-20;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2011-06-20;2011-06-20;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2010-07-25;2010-07-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2010-08-01;2010-08-10;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2010-08-05;2010-08-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2010-08-20;2010-08-30;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2010-09-20;2010-09-24;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2011-03-16;2011-03-16;Traitement;Herbicide;-;0;0;0;0;0;2.52182085648905;0;0;0
P33;2011-04-09;2011-04-09;Traitement;Fongicide;-;0;0;0;0;0;0;1.96666666666667;0;0
P33;2011-04-22;2011-04-22;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P33;2011-03-22;2011-03-22;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P33;2011-03-22;2011-03-22;Fertilisation;N;_;84;0;0;0;63;0;0;0;0
P33;2011-03-22;2011-03-22;Fertilisation;P;_;0;60;60;0;0;0;0;0;0
P33;2011-08-29;2012-07-09;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P33;2012-07-09;2012-07-09;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P33;2011-06-25;2011-06-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2011-07-01;2011-07-10;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2011-07-11;2011-07-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2011-07-30;2011-08-05;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2011-08-10;2011-08-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2012-04-13;2012-04-13;Traitement;Fongicide;-;0;0;0;0;0;0;1.4;0;0
P33;2012-03-24;2012-03-24;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2
P33;2011-09-01;2011-09-01;Traitement;Herbicide;-;0;0;0;0;0;2;0;0;0
P33;2011-10-15;2011-10-15;Traitement;Fongicide;-;0;0;0;0;0;0;2;0;0
P33;2012-03-14;2012-03-14;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2012-03-14;2012-03-14;Fertilisation;N;_;77;0;0;0;0;0;0;0;0
P33;2012-03-14;2012-03-14;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P33;2012-03-14;2012-03-14;Fertilisation;N;_;0;0;0;39;75;0;0;0;0
P33;2012-10-01;2013-07-27;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2013-07-27;2013-07-27;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2012-08-05;2012-08-05;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2012-08-20;2012-08-20;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2012-09-10;2012-09-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2012-10-31;2012-10-31;Traitement;Herbicide;-;0;0;0;0;0;1.63333333333333;0;0;0
P33;2013-04-25;2013-04-25;Traitement;Fongicide;-;0;0;0;0;0;0;1.42;0;0
P33;2013-06-05;2013-06-05;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P33;2012-10-30;2012-10-30;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2013-03-22;2013-03-22;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P33;2013-03-22;2013-03-22;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P33;2013-03-22;2013-03-22;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P33;2013-03-22;2013-03-22;Fertilisation;S;_;0;0;0;0;69;0;0;0;0
P33;2013-09-25;2014-06-21;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2014-06-21;2014-06-21;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2013-08-15;2013-08-20;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2013-08-20;2013-08-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2013-08-25;2013-08-25;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P33;2013-09-10;2013-09-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2013-10-18;2013-10-18;Traitement;Herbicide;-;0;0;0;0;0;2.43333333333333;0;0;0
P33;2014-03-28;2014-03-28;Traitement;Fongicide;-;0;0;0;0;0;0;1.33333333333333;0;0
P33;2014-04-17;2014-04-17;Traitement;Fongicide;-;0;0;0;0;0;0;0.44;0;0
P33;2014-02-21;2014-02-21;Fertilisation;N;_;46;0;0;0;44;0;0;0;0
P33;2014-02-21;2014-02-21;Fertilisation;N;_;84;0;0;0;0;0;0;0;0
P33;2014-08-22;2015-07-04;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P33;2015-07-04;2015-07-04;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P33;2014-07-04;2014-07-04;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2014-07-08;2014-07-08;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2014-07-09;2014-07-09;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P33;2014-07-22;2014-07-22;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2014-08-25;2014-08-25;Traitement;Herbicide;-;0;0;0;0;0;1.24606060606061;0;0;0
P33;2014-10-04;2014-10-04;Traitement;Fongicide;-;0;0;0;0;0;0;2;0;0
P33;2015-03-18;2015-03-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2015-04-21;2015-04-21;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P33;2015-02-25;2015-02-25;Fertilisation;N;_;67;0;0;0;0;0;0;0;0
P33;2015-02-25;2015-02-25;Fertilisation;N;_;28;0;0;0;0;0;0;0;0
P33;2015-02-25;2015-02-25;Fertilisation;N;_;0;0;0;5;48;0;0;0;0
P33;2015-10-01;2016-07-19;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2016-07-19;2016-07-19;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2015-07-25;2015-07-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2015-08-25;2015-08-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2016-02-22;2016-02-22;Traitement;Herbicide;-;0;0;0;0;0;1.3;0;0;0
P33;2016-04-18;2016-04-18;Traitement;Herbicide;-;0;0;0;0;0;1.33333333333333;0;0;0
P33;2015-10-23;2015-10-23;Traitement;Herbicide;-;0;0;0;0;0;1.33333333333333;0;0;0
P33;2016-05-09;2016-05-09;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P33;2016-04-20;2016-04-20;Traitement;Fongicide;-;0;0;0;0;0;0;0.75;0;0
P33;2016-02-18;2016-02-18;Fertilisation;N;_;27;0;0;5;46;0;0;0;0
P33;2016-02-18;2016-02-18;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P33;2016-02-18;2016-02-18;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P33;2016-02-18;2016-02-18;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P33;2016-10-08;2017-06-22;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2017-06-22;2017-06-22;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P33;2016-08-09;2016-08-09;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P33;2016-08-10;2016-08-10;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2016-09-24;2016-09-24;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2016-10-28;2016-10-28;Traitement;Herbicide;-;0;0;0;0;0;2.625;0;0;0
P33;2017-04-06;2017-04-06;Traitement;Fongicide;-;0;0;0;0;0;0;1.7;0;0
P33;2017-02-20;2017-02-20;Fertilisation;N;_;27;0;0;5;46;0;0;0;0
P33;2017-02-20;2017-02-20;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P33;2017-08-22;2018-06-28;Culture;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P33;2018-06-28;2018-06-28;Recolte;Culture principale;Colza;0;0;0;0;0;0;0;0;0
P33;2017-08-25;2017-08-25;Traitement;Herbicide;-;0;0;0;0;0;1.24606060606061;0;0;0
P33;2017-10-16;2017-10-16;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.4
P33;2017-11-15;2017-11-15;Traitement;Herbicide;-;0;0;0;0;0;0.96;0;0;0
P33;2018-04-06;2018-04-06;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P33;2018-04-26;2018-04-26;Traitement;Fongicide;-;0;0;0;0;0;0;0.8;0;0
P33;2018-03-23;2018-03-23;Fertilisation;N;_;77;0;0;22;192;0;0;0;0
P33;2018-03-23;2018-03-23;Fertilisation;N;_;112;0;0;0;0;0;0;0;0
P33;2018-03-23;2018-03-23;Fertilisation;P;_;0;97;0;0;0;0;0;0;0
P33;2018-10-04;2019-07-11;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2019-07-11;2019-07-11;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P33;2018-08-15;2018-08-15;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2018-08-29;2018-08-29;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P33;2018-09-16;2018-09-16;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P33;2019-03-08;2019-03-08;Traitement;Herbicide;-;0;0;0;0;0;1.10606060606061;0;0;0
P33;2019-05-06;2019-05-06;Traitement;Fongicide;-;0;0;0;0;0;0;1.15;0;0
P33;2018-11-05;2018-11-05;Traitement;Herbicide;-;0;0;0;0;0;1.532;0;0;0
P33;2019-04-12;2019-04-12;Traitement;Fongicide;-;0;0;0;0;0;0;0.65;0;0
P33;2019-05-20;2019-05-20;Traitement;Fongicide;-;0;0;0;0;0;0;0.333333333333333;0;0
P33;2018-10-21;2018-10-21;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.19047619047619
P33;2019-03-13;2019-03-13;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P33;2019-03-13;2019-03-13;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P33;2019-03-13;2019-03-13;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P33;2019-03-13;2019-03-13;Fertilisation;N;_;34;0;0;0;0;0;0;0;0
P33;2019-03-13;2019-03-13;Fertilisation;P;_;0;54;0;0;0;0;0;0;0
P33;2019-03-13;2019-03-13;Fertilisation;MG;_;0;0;0;1;58;0;0;0;0
P36;2009-10-12;2010-07-02;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2010-07-02;2010-07-02;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2009-07-15;2009-07-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2009-08-01;2009-08-15;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2009-08-05;2009-08-20;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2009-08-10;2009-08-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2009-09-09;2009-09-15;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2010-03-24;2010-03-24;Traitement;Herbicide;-;0;0;0;0;0;2.1;0;0;0
P36;2010-05-08;2010-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;5.4359649122807;0;0
P36;2010-04-14;2010-04-14;Traitement;Fongicide;-;0;0;0;0;0;0;1.53333333333333;0;0
P36;2010-02-16;2010-02-16;Fertilisation;N;_;51;62;0;0;0;0;0;0;0
P36;2010-02-16;2010-02-16;Fertilisation;N;_;78;0;0;0;0;0;0;0;0
P36;2010-02-16;2010-02-16;Fertilisation;K;_;0;0;62;0;0;0;0;0;0
P36;2010-02-16;2010-02-16;Fertilisation;MG;_;0;0;0;21;40;0;0;0;0
P36;2010-08-31;2011-07-15;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P36;2011-07-15;2011-07-15;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P36;2010-07-25;2010-07-30;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2010-08-01;2010-08-10;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2010-08-05;2010-08-15;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2010-08-20;2010-08-30;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2010-10-13;2010-10-13;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2.1
P36;2011-04-15;2011-04-15;Traitement;Fongicide;-;0;0;0;0;0;0;1;0;0
P36;2011-03-29;2011-03-29;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;2.25
P36;2010-09-01;2010-09-01;Traitement;Herbicide;-;0;0;0;0;0;2.25;0;0;0
P36;2011-03-18;2011-03-18;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.06666666666667
P36;2010-09-22;2010-09-22;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1
P36;2011-03-18;2011-03-18;Fertilisation;N;_;77;0;0;0;0;0;0;0;0
P36;2011-03-18;2011-03-18;Fertilisation;N;_;138;0;0;0;0;0;0;0;0
P36;2011-03-18;2011-03-18;Fertilisation;N;_;0;0;0;0;58;0;0;0;0
P36;2011-09-30;2012-07-17;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P36;2012-07-17;2012-07-17;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P36;2011-07-20;2011-07-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2011-08-16;2011-08-20;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2011-08-20;2011-08-25;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2011-09-16;2011-09-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2012-04-17;2012-04-17;Traitement;Fongicide;-;0;0;0;0;0;0;1.3;0;0
P36;2011-10-31;2011-10-31;Traitement;Herbicide;-;0;0;0;0;0;1.83333333333333;0;0;0
P36;2012-02-21;2012-02-21;Fertilisation;N;_;50;0;0;26;50;0;0;0;0
P36;2012-02-21;2012-02-21;Fertilisation;N;_;101;0;0;0;0;0;0;0;0
P36;2012-02-21;2012-02-21;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P36;2012-10-15;2013-07-11;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2013-07-11;2013-07-11;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2012-07-25;2012-07-25;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2012-08-14;2012-08-14;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2012-08-20;2012-08-20;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2012-08-23;2012-08-23;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2012-09-05;2012-09-05;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2012-09-25;2012-09-25;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2013-05-08;2013-05-08;Traitement;Fongicide;-;0;0;0;0;0;0;1.08333333333333;0;0
P36;2013-04-18;2013-04-18;Traitement;Fongicide;-;0;0;0;0;0;0;1.93333333333333;0;0
P36;2012-11-19;2012-11-19;Traitement;Herbicide;-;0;0;0;0;0;0.833333333333333;0;0;0
P36;2013-03-21;2013-03-21;Fertilisation;N;_;49;0;0;0;0;0;0;0;0
P36;2013-03-21;2013-03-21;Fertilisation;N;_;84;0;0;0;67;0;0;0;0
P36;2013-03-21;2013-03-21;Fertilisation;P;_;0;55;0;0;0;0;0;0;0
P36;2013-08-29;2014-06-27;Culture;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P36;2014-06-27;2014-06-27;Recolte;Culture principale;Colza_hiver;0;0;0;0;0;0;0;0;0
P36;2013-07-25;2013-07-25;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2013-07-27;2013-07-27;Travail-sol;Reprise_de_sol;_;0;0;0;0;0;0;0;0;0
P36;2013-08-02;2013-08-02;Travail-sol;Roulage;_;0;0;0;0;0;0;0;0;0
P36;2013-08-20;2013-08-20;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2014-03-11;2014-03-11;Traitement;Insecticide;-;0;0;0;0;0;0;0;0;1.75
P36;2013-08-30;2013-08-30;Traitement;Herbicide;-;0;0;0;0;0;1.40606060606061;0;0;0
P36;2014-04-14;2014-04-14;Traitement;Fongicide;-;0;0;0;0;0;0;0.928571428571429;0;0
P36;2014-03-12;2014-03-12;Fertilisation;N;_;77;0;0;0;92;0;0;0;0
P36;2014-03-12;2014-03-12;Fertilisation;N;_;96;0;0;0;0;0;0;0;0
P36;2014-03-12;2014-03-12;Fertilisation;P;_;0;75;75;0;0;0;0;0;0
P36;2014-09-24;2015-07-07;Culture;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P36;2015-07-07;2015-07-07;Recolte;Culture principale;Ble_tendre_hiver;0;0;0;0;0;0;0;0;0
P36;2014-08-26;2014-08-26;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2014-08-27;2014-08-27;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2014-10-18;2014-10-18;Traitement;Herbicide;-;0;0;0;0;0;2.23333333333333;0;0;0
P36;2015-04-13;2015-04-13;Traitement;Fongicide;-;0;0;0;0;0;0;0.6;0;0
P36;2015-05-16;2015-05-16;Traitement;Fongicide;-;0;0;0;0;0;0;0.7;0;0
P36;2015-02-25;2015-02-25;Fertilisation;N;_;50;0;0;0;0;0;0;0;0
P36;2015-02-25;2015-02-25;Fertilisation;N;_;67;0;0;0;0;0;0;0;0
P36;2015-02-25;2015-02-25;Fertilisation;N;_;40;0;0;0;0;0;0;0;0
P36;2015-02-25;2015-02-25;Fertilisation;N;_;0;0;0;0;0;0;0;0;0
P36;2015-10-08;2016-07-01;Culture;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2016-07-01;2016-07-01;Recolte;Culture principale;Orge_hiver;0;0;0;0;0;0;0;0;0
P36;2015-07-22;2015-07-22;Travail-sol;Dechaumage;_;0;0;0;0;0;0;0;0;0
P36;2015-08-03;2015-08-03;Travail-sol;Labour;_;0;0;0;0;0;0;0;0;0
P36;2015-08-06;2015-08-06;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2015-09-01;2015-09-01;Travail-sol;Prep_Semis;_;0;0;0;0;0;0;0;0;0
P36;2016-02-22;2016-02-22;Traitement;Herbicide;-;0;0;0;0;0;2.5;0;0;0
P36;2016-04-08;2016-04-08;Traitement;Fongicide;-;0;0;0;0;0;0;1.7;0;0
P36;2015-11-01;2015-11-01;Traitement;Herbicide;-;0;0;0;0;0;1.21333333333333;0;0;0
